file_name,mn_pcp_fill
MERGED2009_10_PP.csv,0.906333434945268
MERGED2011_12_PP.csv,0.901370720371805
MERGED2012_13_PP.csv,0.894429916051895
MERGED2013_14_PP.csv,0.894649853856907
MERGED2014_15_PP.csv,0.900592106618594
MERGED2018_19_PP.csv,0.882474864110474
MERGED2019_20_PP.csv,0.875410950104571
MERGED2020_21_PP.csv,0.866037464451429
Most-Recent-Cohorts-Institution.csv,0.873534700801974
